year,month,day,time,generation biomass,generation other renewable,generation solar,generation wind onshore
2016,03,02,22,1.3506121304121954,0.9690472205347611,0.009769075326266707,1.5164437696472446
2016,03,02,23,1.327145896486115,0.9573719528174749,0.009769075326266707,1.4439969446043794
2016,03,03,00,1.1524528217030703,0.840619275644612,0.15700299631500064,1.8398932309497333
2016,03,03,01,1.1185571504765093,0.840619275644612,0.10536645530473376,1.7604944378471994
2016,03,03,02,1.1133424318262692,0.8289440079273258,0.10397087311526709,1.6745095697407686
2016,03,03,03,1.0950909165504288,0.8289440079273258,0.08792167793640036,1.6353590127731596
2016,03,03,04,1.1159497911513894,0.8289440079273258,0.05024095882080021,1.5371167272983652
2016,03,03,05,1.14202338440259,0.8172687402100395,0.02232931503146676,1.5158949300635867
2016,03,03,06,1.2593545540329931,0.8172687402100395,0.02232931503146676,1.4913800953268594
2016,03,03,07,1.295857584584674,0.8055934724927533,0.04535642115766685,1.4575349876679453
2016,03,03,08,1.2984649439097942,0.7939182047754669,0.38169172881913493,1.3975285265213298
2016,03,03,09,1.290642865934434,0.8055934724927533,1.365577172393139,1.2989203479907634
2016,03,03,10,1.301072303234914,0.840619275644612,2.5476352868714107,1.2976397222955611
2016,03,03,11,1.2802134286339537,0.840619275644612,3.21891032000488,1.334777867456424
2016,03,03,12,1.2854281472841937,0.8522945433618984,3.5001201311824146,1.4948560793566938
2016,03,03,13,1.293250225259554,0.840619275644612,3.6096733330555484,1.6728630509897944
2016,03,03,14,1.293250225259554,0.8522945433618984,3.606882168676615,1.7778743579963716
2016,03,03,15,1.2880355066093139,0.8639698110791846,3.388473556025081,1.8087923212091095
2016,03,03,16,1.293250225259554,0.8756450787964709,3.061209532595146,1.79818142259172
2016,03,03,17,1.2984649439097942,0.8756450787964709,2.4897186260085435,1.742382731586483
2016,03,03,18,1.3558268490624357,0.9456966851001886,1.3446434395511389,1.5689494231505332
2016,03,03,19,1.3480047710870755,0.9573719528174749,0.6042870880390692,1.439057388351457
2016,03,03,20,1.3506121304121954,0.9690472205347611,0.479382482081802,1.361305113999897
2016,03,03,21,1.3453974117619554,0.9573719528174749,0.44030618077673517,1.3424616216276368
2016,03,03,22,1.3427900524368352,0.922346149665616,0.43960838968200183,1.3038599042436858
2016,03,03,23,1.3427900524368352,0.9573719528174749,0.3509889206508681,1.2625139889414447
2016,03,04,00,1.0481584486982676,0.7822429370581807,0.13886042785193392,1.614686055122039
2016,03,04,01,1.0559805266736277,0.7939182047754669,0.10466866421000043,1.5969402419170948
2016,03,04,02,0.988189184220506,0.7822429370581807,0.08931726012586703,1.5554113800869676
2016,03,04,03,0.9907965435456261,0.7588924016236082,0.08931726012586703,1.5091259085318036
2016,03,04,04,1.0012259808461064,0.7588924016236082,0.08931726012586703,1.4586326668352614
2016,03,04,05,0.9960112621958661,0.7705676693408944,0.07257027385226697,1.4185673772282223
2016,03,04,06,0.9569008723190652,0.7705676693408944,0.01465361298940006,1.4167379119493622
2016,03,04,07,0.9256125604176243,0.7588924016236082,0.025120479410400104,1.4260681848715493
2016,03,04,08,0.9203978417673842,0.7588924016236082,0.1465361298940006,1.4450946237716957
2016,03,04,09,1.0090480588214665,0.7939182047754669,0.5254366943342021,1.433203099459104
2016,03,04,10,1.022084855447067,0.7939182047754669,0.9978412654686708,1.5201027002049652
2016,03,04,11,1.0246922147721869,0.7705676693408944,1.6677207164126735,1.7121965544852893
2016,03,04,12,0.9569008723190652,0.7588924016236082,2.0563903561791417,1.8951430823713122
2016,03,04,13,0.9308272790678644,0.7588924016236082,2.0529014007054753,2.0486352192676853
2016,03,04,14,0.9334346383929846,0.7705676693408944,1.8770580448326744,2.110105252637389
2016,03,04,15,0.9308272790678644,0.7705676693408944,1.7249395861808072,2.179441986706192
2016,03,04,16,0.915183123117144,0.7705676693408944,1.5804968295710065,2.27475712773481
2016,03,04,17,0.9282199197427444,0.7588924016236082,1.2218322068780718,2.2934176735791842
2016,03,04,18,0.9256125604176243,0.7588924016236082,0.7801304439118699,2.2169460249228266
2016,03,04,19,0.9282199197427444,0.7705676693408944,0.3293573967141347,2.110288199165275
2016,03,04,20,0.9986186215209862,0.7588924016236082,0.13606926347300055,1.8880081677837575
2016,03,04,21,1.0012259808461064,0.7472171339063218,0.10955320187313379,1.6869499336370182
2016,03,04,22,1.0064406994963464,0.7355418661890355,0.10955320187313379,1.5519353960571332
2016,03,04,23,0.9934039028707461,0.7588924016236082,0.10955320187313379,1.3876494140154845
2016,03,05,00,0.7665636415853001,0.8055934724927533,0.5052007525869354,1.3576461834421767
2016,03,05,01,0.7874225161862607,0.8172687402100395,0.5024095882080021,1.3532554667729122
2016,03,05,02,0.7952445941616209,0.8055934724927533,0.5038051703974687,1.35197484107771
2016,03,05,03,0.7848151568611406,0.8055934724927533,0.5031073793027354,1.3567314508027466
2016,03,05,04,0.7926372348365008,0.8172687402100395,0.4891515574080687,1.38325869734622
2016,03,05,05,0.797851953486741,0.8172687402100395,0.4724045711344686,1.3647810980297315
